,index,batsman,bowler,P0,P1,P2,P3,P4,P6,bowler_cluster,batsman_cluster
2372,13432,SA Asnodkar,SC Ganguly,0,0.333333333333333,0,0,0.666666666666667,0,4.0,9.0
2373,13440,SA Asnodkar,Z Khan,0.4,0.4,0,0,0,0.2,6.0,9.0
2374,2968,CJ McKay,AB Agarkar,0,1,0,0,0,0,2.0,0.0
2375,2971,CJ McKay,UT Yadav,0.75,0.25,0,0,0,0,6.0,0.0
2376,2970,CJ McKay,S Nadeem,0.5,0.5,0,0,0,0,3.0,0.0
2377,2969,CJ McKay,IK Pathan,0.571428571428571,0.285714285714286,0.142857142857143,0,0,0,6.0,0.0
2378,11031,Parvez Rasool,B Kumar,0.6,0.2,0,0,0.2,0,6.0,0.0
2379,11037,Parvez Rasool,SP Narine,0.666666666666667,0.333333333333333,0,0,0,0,5.0,0.0
2380,11036,Parvez Rasool,SL Malinga,0.5,0.5,0,0,0,0,6.0,0.0
2381,11032,Parvez Rasool,L Balaji,1,0,0,0,0,0,5.0,0.0
2382,11034,Parvez Rasool,MM Sharma,0,1,0,0,0,0,5.0,0.0
2383,11029,Parvez Rasool,A Nehra,0,0.5,0.5,0,0,0,5.0,0.0
2384,11030,Parvez Rasool,AN Ahmed,0,1,0,0,0,0,4.0,0.0
2385,11035,Parvez Rasool,Mustafizur Rahman,0,1,0,0,0,0,2.0,0.0
2386,11033,Parvez Rasool,MG Johnson,0,1,0,0,0,0,3.0,0.0
2387,12888,S Aravind,A Singh,0.2,0.2,0,0,0.6,0,4.0,0.0
2388,12890,S Aravind,B Kumar,1,0,0,0,0,0,6.0,0.0
2389,12900,S Aravind,JD Unadkat,0.25,0.25,0.5,0,0,0,3.0,0.0
2390,12906,S Aravind,SJ Srivastava,0,0.5,0,0,0.5,0,4.0,0.0
2391,12898,S Aravind,GJ Maxwell,0.6,0.4,0,0,0,0,4.0,0.0
2392,12891,S Aravind,BA Stokes,0.666666666666667,0.333333333333333,0,0,0,0,4.0,0.0
2393,12889,S Aravind,AJ Tye,0.571428571428571,0.285714285714286,0.142857142857143,0,0,0,4.0,0.0
2394,12895,S Aravind,DJ Bravo,1,0,0,0,0,0,1.0,0.0
2395,12902,S Aravind,LH Ferguson,0,1,0,0,0,0,0.0,0.0
2396,12893,S Aravind,C de Grandhomme,0,1,0,0,0,0,4.0,0.0
2397,12903,S Aravind,Pankaj Singh,0,1,0,0,0,0,4.0,0.0
2398,12907,S Aravind,VR Aaron,0,0,1,0,0,0,2.0,0.0
2399,12887,S Aravind,A Nehra,1,0,0,0,0,0,5.0,0.0
2400,12899,S Aravind,Imran Tahir,1,0,0,0,0,0,2.0,0.0
2401,12897,S Aravind,GB Hogg,1,0,0,0,0,0,4.0,0.0
2402,12904,S Aravind,RA Jadeja,0.5,0.5,0,0,0,0,6.0,0.0
2403,12901,S Aravind,JP Faulkner,0.6,0.4,0,0,0,0,3.0,0.0
2404,12892,S Aravind,Basil Thampi,0,1,0,0,0,0,4.0,0.0
2405,12894,S Aravind,CR Woakes,0.666666666666667,0,0,0,0.333333333333333,0,4.0,0.0
2406,12905,S Aravind,RJ Harris,0,1,0,0,0,0,2.0,0.0
2407,12896,S Aravind,DT Christian,0.375,0.375,0.125,0,0.125,0,2.0,0.0
2408,15054,SS Shaikh,J Botha,0.8,0.2,0,0,0,0,2.0,0.0
2409,15055,SS Shaikh,SK Warne,0,0.5,0,0,0.5,0,3.0,0.0
2410,14048,SJ Srivastava,R McLaren,0,1,0,0,0,0,4.0,0.0
2411,14049,SJ Srivastava,SL Malinga,0,0.5,0.5,0,0,0,6.0,0.0
2412,14051,SJ Srivastava,WD Parnell,0,1,0,0,0,0,2.0,0.0
2413,14050,SJ Srivastava,SW Tait,1,0,0,0,0,0,4.0,0.0
2414,14553,SP Narine,AR Patel,0,1,0,0,0,0,3.0,3.0
2415,14586,SP Narine,STR Binny,0.5,0,0,0,0.5,0,2.0,3.0
2416,14554,SP Narine,B Kumar,0.7,0.3,0,0,0,0,6.0,3.0
2417,14562,SP Narine,JD Unadkat,0.727272727272727,0.181818181818182,0,0,0.0909090909090909,0,3.0,3.0
2418,14565,SP Narine,K Rabada,1,0,0,0,0,0,0.0,3.0
2419,14573,SP Narine,Mohammed Siraj,1,0,0,0,0,0,4.0,3.0
2420,14576,SP Narine,R Ashwin,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,6.0,3.0
2421,14580,SP Narine,S Aravind,0.3125,0.1875,0.0625,0,0.375,0.0625,2.0,3.0
2422,14551,SP Narine,Anand Rajan,1,0,0,0,0,0,0.0,3.0
2423,14587,SP Narine,TG Southee,1,0,0,0,0,0,2.0,3.0
2424,14567,SP Narine,KV Sharma,1,0,0,0,0,0,3.0,3.0
2425,14560,SP Narine,GJ Maxwell,0,0.333333333333333,0,0,0.666666666666667,0,4.0,3.0
2426,14584,SP Narine,SL Malinga,0.3,0.5,0,0,0.1,0.1,6.0,3.0
2427,14577,SP Narine,R Dhawan,0.333333333333333,0.666666666666667,0,0,0,0,4.0,3.0
2428,14581,SP Narine,S Badree,0.25,0.125,0.0625,0,0.3125,0.25,4.0,3.0
2429,14549,SP Narine,A Mishra,0,1,0,0,0,0,1.0,3.0
2430,14563,SP Narine,JJ Bumrah,0,1,0,0,0,0,3.0,3.0
2431,14557,SP Narine,DJ Bravo,0.333333333333333,0.666666666666667,0,0,0,0,1.0,3.0
2432,14588,SP Narine,TS Mills,0.5,0.5,0,0,0,0,0.0,3.0
2433,14561,SP Narine,I Sharma,0.666666666666667,0.333333333333333,0,0,0,0,5.0,3.0
2434,14585,SP Narine,SN Thakur,0.4,0.2,0,0,0.4,0,2.0,3.0
2435,14590,SP Narine,Washington Sundar,0.5,0.5,0,0,0,0,4.0,3.0
2436,14583,SP Narine,SK Raina,1,0,0,0,0,0,2.0,3.0
2437,14589,SP Narine,VR Aaron,0.25,0,0,0,0.25,0.5,2.0,3.0
2438,14572,SP Narine,MM Sharma,0.4,0.2,0,0,0.4,0,5.0,3.0
2439,14558,SP Narine,DS Kulkarni,1,0,0,0,0,0,5.0,3.0
2440,14579,SP Narine,RP Singh,0.6,0.2,0,0,0.2,0,5.0,3.0
2441,14571,SP Narine,MJ McClenaghan,1,0,0,0,0,0,3.0,3.0
2442,14550,SP Narine,A Nehra,0.5,0.25,0,0,0.25,0,5.0,3.0
2443,14568,SP Narine,KW Richardson,0.5,0.5,0,0,0,0,4.0,3.0
2444,14570,SP Narine,MJ Henry,1,0,0,0,0,0,0.0,3.0
2445,14582,SP Narine,Sandeep Sharma,0.5,0.214285714285714,0,0,0.214285714285714,0.0714285714285714,3.0,3.0
2446,14548,SP Narine,A Choudhary,1,0,0,0,0,0,0.0,3.0
2447,14566,SP Narine,KK Cooper,0.333333333333333,0.666666666666667,0,0,0,0,2.0,3.0
2448,14578,SP Narine,RA Jadeja,0.666666666666667,0,0,0,0,0.333333333333333,6.0,3.0
2449,14552,SP Narine,Anureet Singh,1,0,0,0,0,0,4.0,3.0
2450,14574,SP Narine,P Awana,0.5,0.5,0,0,0,0,2.0,3.0
2451,14564,SP Narine,JP Faulkner,0.2,0,0,0,0.8,0,3.0,3.0
2452,14559,SP Narine,DW Steyn,0,1,0,0,0,0,5.0,3.0
2453,14555,SP Narine,Basil Thampi,0.4,0,0,0,0.4,0.2,4.0,3.0
2454,14556,SP Narine,CH Morris,0,0.5,0.5,0,0,0,3.0,3.0
2455,14575,SP Narine,P Kumar,0.555555555555556,0.111111111111111,0,0,0.333333333333333,0,1.0,3.0
2456,14591,SP Narine,Z Khan,0.6,0.2,0,0,0.2,0,6.0,3.0
2457,14569,SP Narine,MG Johnson,0.5,0.416666666666667,0.0833333333333333,0,0,0,3.0,3.0
2458,16290,VS Yeligati,VRV Singh,0.5,0,0.5,0,0,0,4.0,0.0
2459,9926,MS Bisla,J Botha,0.333333333333333,0.666666666666667,0,0,0,0,2.0,3.0
2460,9935,MS Bisla,M Muralitharan,0.571428571428571,0.285714285714286,0,0,0.142857142857143,0,3.0,3.0
2461,9904,MS Bisla,AL Menaria,0.714285714285714,0.285714285714286,0,0,0,0,0.0,3.0
2462,9922,MS Bisla,HV Patel,0.2,0.2,0.4,0,0,0.2,2.0,3.0
2463,9970,MS Bisla,YK Pathan,1,0,0,0,0,0,3.0,3.0
2464,9958,MS Bisla,SK Trivedi,0.285714285714286,0.428571428571429,0.142857142857143,0,0.142857142857143,0,3.0,3.0
2465,9962,MS Bisla,STR Binny,0.333333333333333,0.666666666666667,0,0,0,0,2.0,3.0
2466,9899,MS Bisla,A Singh,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,4.0,3.0
2467,9908,MS Bisla,B Kumar,0.571428571428571,0.285714285714286,0,0,0.142857142857143,0,6.0,3.0
2468,9948,MS Bisla,R McLaren,0,0.5,0.5,0,0,0,4.0,3.0
2469,9928,MS Bisla,JD Unadkat,0.25,0.5,0,0,0.25,0,3.0,3.0
2470,9947,MS Bisla,R Ashwin,0.275862068965517,0.413793103448276,0.0689655172413793,0,0.103448275862069,0.137931034482759,6.0,3.0
2471,9901,MS Bisla,AB Agarkar,0.5,0.25,0.25,0,0,0,2.0,3.0
2472,9937,MS Bisla,MF Maharoof,0.5,0,0.5,0,0,0,4.0,3.0
2473,9944,MS Bisla,Parvez Rasool,1,0,0,0,0,0,4.0,3.0
2474,9905,MS Bisla,Anand Rajan,0.714285714285714,0.142857142857143,0,0,0.142857142857143,0,0.0,3.0
2475,9903,MS Bisla,AD Mascarenhas,0.142857142857143,0.285714285714286,0.285714285714286,0,0.142857142857143,0.142857142857143,4.0,3.0
2476,9964,MS Bisla,TG Southee,0.333333333333333,0.666666666666667,0,0,0,0,2.0,3.0
2477,9957,MS Bisla,SE Bond,0.454545454545455,0.454545454545455,0,0,0.0909090909090909,0,0.0,3.0
2478,9932,MS Bisla,KV Sharma,0.5,0.5,0,0,0,0,3.0,3.0
2479,9960,MS Bisla,SL Malinga,0.5,0.25,0.166666666666667,0,0.0833333333333333,0,6.0,3.0
2480,9902,MS Bisla,AB Dinda,0.8,0,0,0,0.2,0,5.0,3.0
2481,9896,MS Bisla,A Kumble,0.352941176470588,0.470588235294118,0.117647058823529,0,0,0.0588235294117647,2.0,3.0
2482,9965,MS Bisla,UT Yadav,1,0,0,0,0,0,6.0,3.0
2483,9951,MS Bisla,R Vinay Kumar,0.1875,0.5625,0.0625,0,0.125,0.0625,6.0,3.0
2484,9929,MS Bisla,JH Kallis,0.545454545454545,0.181818181818182,0.0454545454545455,0,0.136363636363636,0.0909090909090909,5.0,3.0
2485,9897,MS Bisla,A Mishra,0.727272727272727,0.272727272727273,0,0,0,0,1.0,3.0
2486,9942,MS Bisla,NLTC Perera,0.333333333333333,0.166666666666667,0,0,0.5,0,2.0,3.0
2487,9900,MS Bisla,AA Chavan,0.5,0.3,0.05,0,0.1,0.05,4.0,3.0
2488,9913,MS Bisla,DJ Bravo,0.222222222222222,0.333333333333333,0.111111111111111,0,0.222222222222222,0.111111111111111,1.0,3.0
2489,9955,MS Bisla,S Sreesanth,1,0,0,0,0,0,2.0,3.0
2490,9923,MS Bisla,I Sharma,0.416666666666667,0.333333333333333,0,0,0.25,0,5.0,3.0
2491,9936,MS Bisla,MC Henriques,0.833333333333333,0.166666666666667,0,0,0,0,2.0,3.0
2492,9920,MS Bisla,Harbhajan Singh,0.666666666666667,0,0,0,0.166666666666667,0.166666666666667,1.0,3.0
2493,9915,MS Bisla,DP Nannes,0.636363636363636,0.181818181818182,0,0,0.136363636363636,0.0454545454545455,2.0,3.0
2494,9911,MS Bisla,CH Gayle,0.555555555555556,0.222222222222222,0,0.111111111111111,0.111111111111111,0,2.0,3.0
2495,9967,MS Bisla,V Pratap Singh,0,0.5,0,0,0.5,0,4.0,3.0
2496,9956,MS Bisla,SB Jakati,0.375,0.4375,0.0625,0,0.125,0,3.0,3.0
2497,9907,MS Bisla,Azhar Mahmood,0.2,0.6,0,0,0,0.2,2.0,3.0
2498,9921,MS Bisla,Harmeet Singh,0.428571428571429,0.380952380952381,0.0476190476190476,0,0.0952380952380952,0.0476190476190476,2.0,3.0
2499,9919,MS Bisla,GH Vihari,0.333333333333333,0,0,0,0.666666666666667,0,0.0,3.0
2500,9949,MS Bisla,R Rampaul,1,0,0,0,0,0,4.0,3.0
2501,9968,MS Bisla,WD Parnell,0.7,0.2,0,0,0.1,0,2.0,3.0
2502,9909,MS Bisla,BA Bhatt,0.25,0.625,0,0,0.125,0,4.0,3.0
2503,9910,MS Bisla,BW Hilfenhaus,0.444444444444444,0.444444444444444,0,0,0.111111111111111,0,4.0,3.0
2504,9946,MS Bisla,PP Ojha,0.5,0.333333333333333,0,0,0.166666666666667,0,5.0,3.0
2505,9931,MS Bisla,K Upadhyay,0,1,0,0,0,0,,3.0
2506,9941,MS Bisla,MM Sharma,0.444444444444444,0.277777777777778,0.0555555555555556,0.0555555555555556,0.166666666666667,0,5.0,3.0
2507,9961,MS Bisla,SR Watson,0.6,0.1,0.1,0,0.2,0,6.0,3.0
2508,9924,MS Bisla,IC Pandey,0.666666666666667,0,0,0,0.333333333333333,0,4.0,3.0
2509,9953,MS Bisla,RP Singh,0.75,0.25,0,0,0,0,5.0,3.0
2510,9934,MS Bisla,M Kartik,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,3.0,3.0
2511,9939,MS Bisla,MJ McClenaghan,0.714285714285714,0,0,0,0.285714285714286,0,3.0,3.0
2512,9906,MS Bisla,AP Dole,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.0,3.0
2513,9898,MS Bisla,A Nehra,0.666666666666667,0.222222222222222,0,0,0.111111111111111,0,5.0,3.0
2514,9925,MS Bisla,IK Pathan,0.909090909090909,0,0,0,0.0909090909090909,0,6.0,3.0
2515,9933,MS Bisla,KW Richardson,1,0,0,0,0,0,4.0,3.0
2516,9966,MS Bisla,V Kohli,0.25,0.333333333333333,0.0833333333333333,0,0.25,0.0833333333333333,4.0,3.0
2517,9963,MS Bisla,SW Tait,0.769230769230769,0.230769230769231,0,0,0,0,4.0,3.0
2518,9918,MS Bisla,GB Hogg,0.5,0.333333333333333,0.166666666666667,0,0,0,4.0,3.0
2519,9954,MS Bisla,S Randiv,0.375,0.5,0,0,0.125,0,0.0,3.0
2520,9952,MS Bisla,RA Jadeja,0.454545454545455,0.363636363636364,0.0909090909090909,0,0.0909090909090909,0,6.0,3.0
2521,9969,MS Bisla,WPUJC Vaas,1,0,0,0,0,0,4.0,3.0
2522,9914,MS Bisla,DL Vettori,0.307692307692308,0.384615384615385,0.153846153846154,0,0.0769230769230769,0.0769230769230769,2.0,3.0
2523,9959,MS Bisla,SK Warne,0.470588235294118,0.294117647058824,0.117647058823529,0,0.0588235294117647,0.0588235294117647,3.0,3.0
2524,9930,MS Bisla,JP Faulkner,0.714285714285714,0.142857142857143,0,0,0.142857142857143,0,3.0,3.0
2525,9917,MS Bisla,DW Steyn,0.644444444444444,0.2,0,0.0222222222222222,0.133333333333333,0,5.0,3.0
2526,9927,MS Bisla,JA Morkel,0.416666666666667,0.291666666666667,0.0833333333333333,0,0.208333333333333,0,5.0,3.0
2527,9912,MS Bisla,CH Morris,0.2,0,0,0,0.8,0,3.0,3.0
2528,9916,MS Bisla,DT Christian,0.5,0.25,0,0,0.25,0,2.0,3.0
2529,9945,MS Bisla,PP Chawla,0.521739130434783,0.434782608695652,0.0434782608695652,0,0,0,1.0,3.0
2530,9940,MS Bisla,MM Patel,0.285714285714286,0.142857142857143,0,0,0.428571428571429,0.142857142857143,3.0,3.0
2531,9943,MS Bisla,P Kumar,0.714285714285714,0.171428571428571,0.0285714285714286,0,0.0285714285714286,0.0571428571428571,1.0,3.0
2532,9950,MS Bisla,R Shukla,1,0,0,0,0,0,0.0,3.0
2533,9971,MS Bisla,Z Khan,0.25,0.5,0,0,0.25,0,6.0,3.0
2534,9938,MS Bisla,MG Johnson,0.8,0.1,0,0,0.1,0,3.0,3.0
2535,2555,C Munro,B Kumar,0.25,0.5,0.25,0,0,0,6.0,7.0
2536,2556,C Munro,BB Sran,0.571428571428571,0.142857142857143,0.142857142857143,0,0.142857142857143,0,2.0,7.0
2537,2558,C Munro,HH Pandya,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,2.0,7.0
2538,2559,C Munro,JJ Bumrah,0.666666666666667,0.333333333333333,0,0,0,0,3.0,7.0
2539,2561,C Munro,MC Henriques,0.333333333333333,0.666666666666667,0,0,0,0,2.0,7.0
2540,2557,C Munro,DJ Hooda,0.4,0.4,0,0,0.2,0,4.0,7.0
2541,2560,C Munro,KS Williamson,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,,7.0
2542,2562,C Munro,Mustafizur Rahman,0.333333333333333,0.666666666666667,0,0,0,0,2.0,7.0
2543,4547,F Behardien,AB Dinda,0.6,0.2,0,0,0.2,0,5.0,0.0
2544,4550,F Behardien,YS Chahal,1,0,0,0,0,0,3.0,0.0
2545,4549,F Behardien,SR Watson,0.333333333333333,0.666666666666667,0,0,0,0,6.0,0.0
2546,4548,F Behardien,CJ Jordan,0,0.75,0,0,0.25,0,4.0,0.0
2547,8529,M Vijay,TM Dilshan,0,1,0,0,0,0,4.0,1.0
2548,8437,M Vijay,J Botha,0.352941176470588,0.352941176470588,0.117647058823529,0,0.0588235294117647,0.117647058823529,2.0,1.0
2549,8452,M Vijay,KA Pollard,1,0,0,0,0,0,3.0,1.0
2550,8464,M Vijay,M Muralitharan,0.666666666666667,0.333333333333333,0,0,0,0,3.0,1.0
2551,8426,M Vijay,DR Smith,0.307692307692308,0.384615384615385,0.153846153846154,0,0.0769230769230769,0.0769230769230769,2.0,1.0
2552,8409,M Vijay,B Lee,0.647058823529412,0.117647058823529,0.0588235294117647,0,0.117647058823529,0.0588235294117647,2.0,1.0
2553,8513,M Vijay,SA Yadav,0.5,0.25,0.25,0,0,0,,1.0
2554,8478,M Vijay,NM Coulter-Nile,0.8,0.2,0,0,0,0,2.0,1.0
2555,8403,M Vijay,AL Menaria,0.5,0.5,0,0,0,0,0.0,1.0
2556,8432,M Vijay,HV Patel,1,0,0,0,0,0,2.0,1.0
2557,8537,M Vijay,YK Pathan,0.130434782608696,0.652173913043478,0,0,0.130434782608696,0.0869565217391304,3.0,1.0
2558,8499,M Vijay,RG Sharma,0.4,0.2,0,0.2,0.2,0,4.0,1.0
2559,8475,M Vijay,ND Doshi,0.75,0,0,0,0.25,0,0.0,1.0
2560,8517,M Vijay,SK Trivedi,0.375,0.1875,0.1875,0,0.125,0.125,3.0,1.0
2561,8523,M Vijay,STR Binny,0.357142857142857,0.392857142857143,0.107142857142857,0,0.107142857142857,0.0357142857142857,2.0,1.0
2562,8393,M Vijay,A Singh,0.615384615384615,0.307692307692308,0,0,0.0769230769230769,0,4.0,1.0
2563,8408,M Vijay,B Kumar,0.558139534883721,0.302325581395349,0.0232558139534884,0,0.116279069767442,0,6.0,1.0
2564,8490,M Vijay,R McLaren,0.545454545454545,0.272727272727273,0.0909090909090909,0,0.0909090909090909,0,4.0,1.0
2565,8443,M Vijay,JD Unadkat,0.285714285714286,0.285714285714286,0.142857142857143,0,0.285714285714286,0,3.0,1.0
2566,8487,M Vijay,R Ashwin,0.419354838709677,0.451612903225806,0.0645161290322581,0,0.032258064516129,0.032258064516129,6.0,1.0
2567,8397,M Vijay,AB Agarkar,0.6,0.2,0,0,0.0666666666666667,0.133333333333333,2.0,1.0
2568,8388,M Vijay,A Chandila,0.5,0.5,0,0,0,0,0.0,1.0
2569,8421,M Vijay,DJ Muthuswami,0.5,0.2,0.1,0,0.1,0.1,0.0,1.0
2570,8453,M Vijay,KH Pandya,0.2,0.5,0,0,0.2,0.1,2.0,1.0
2571,8501,M Vijay,RJ Peterson,0.5,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.0,1.0
2572,8505,M Vijay,S Aravind,0.592592592592593,0.111111111111111,0.037037037037037,0.037037037037037,0.0740740740740741,0.148148148148148,2.0,1.0
2573,8521,M Vijay,SP Narine,0.52,0.36,0.08,0,0.04,0,5.0,1.0
2574,8527,M Vijay,TG Southee,0.481481481481481,0.259259259259259,0.111111111111111,0.037037037037037,0.0740740740740741,0.037037037037037,2.0,1.0
2575,8422,M Vijay,DJG Sammy,0.375,0.375,0,0,0.25,0,4.0,1.0
2576,8504,M Vijay,RR Powar,0.636363636363636,0.181818181818182,0,0,0.181818181818182,0,4.0,1.0
2577,8515,M Vijay,SE Bond,0.4,0.4,0,0,0.2,0,0.0,1.0
2578,8532,M Vijay,V Sehwag,0.166666666666667,0.166666666666667,0,0,0.333333333333333,0.333333333333333,0.0,1.0
2579,8456,M Vijay,KV Sharma,0.470588235294118,0.529411764705882,0,0,0,0,3.0,1.0
2580,8399,M Vijay,AB McDonald,0,1,0,0,0,0,4.0,1.0
2581,8440,M Vijay,J Theron,1,0,0,0,0,0,4.0,1.0
2582,8412,M Vijay,Bipul Sharma,1,0,0,0,0,0,4.0,1.0
2583,8519,M Vijay,SL Malinga,0.55,0.35,0,0,0.1,0,6.0,1.0
2584,8398,M Vijay,AB Dinda,0.409090909090909,0.363636363636364,0.0909090909090909,0,0.136363636363636,0,5.0,1.0
2585,8489,M Vijay,R Dhawan,0,1,0,0,0,0,4.0,1.0
2586,8493,M Vijay,R Sathish,0,0.5,0,0,0,0.5,0.0,1.0
2587,8465,M Vijay,MA Starc,0.5,0.333333333333333,0,0,0,0.166666666666667,2.0,1.0
2588,8444,M Vijay,JE Taylor,0.533333333333333,0.2,0.2,0,0.0666666666666667,0,0.0,1.0
2589,8520,M Vijay,SMSM Senanayake,1,0,0,0,0,0,0.0,1.0
2590,8516,M Vijay,Shakib Al Hasan,0.2,0.6,0,0,0.2,0,3.0,1.0
2591,8389,M Vijay,A Kumble,0.375,0.375,0.25,0,0,0,2.0,1.0
2592,8488,M Vijay,R Bhatia,0.142857142857143,0.428571428571429,0.142857142857143,0,0.285714285714286,0,5.0,1.0
2593,8491,M Vijay,R Ninan,0.666666666666667,0,0,0,0,0.333333333333333,0.0,1.0
2594,8534,M Vijay,VS Malik,0.5,0.333333333333333,0,0,0.166666666666667,0,4.0,1.0
2595,8438,M Vijay,J Suchith,0.1875,0.5625,0.0625,0,0.125,0.0625,4.0,1.0
2596,8530,M Vijay,UT Yadav,0.408163265306122,0.26530612244898,0.0816326530612245,0,0.224489795918367,0.0204081632653061,6.0,1.0
2597,8411,M Vijay,BE Hendricks,1,0,0,0,0,0,0.0,1.0
2598,8406,M Vijay,Ankit Sharma,0.5,0.318181818181818,0.0454545454545455,0,0.136363636363636,0,4.0,1.0
2599,8463,M Vijay,M Morkel,0.592592592592593,0.222222222222222,0,0,0.185185185185185,0,5.0,1.0
2600,8496,M Vijay,R Vinay Kumar,0.414634146341463,0.365853658536585,0.024390243902439,0,0.170731707317073,0.024390243902439,6.0,1.0
2601,8446,M Vijay,JH Kallis,0.5,0.357142857142857,0.0714285714285714,0,0.0714285714285714,0,5.0,1.0
2602,8402,M Vijay,AD Russell,0.388888888888889,0.388888888888889,0.0555555555555556,0,0.166666666666667,0,2.0,1.0
2603,8390,M Vijay,A Mishra,0.25,0.625,0,0,0,0.125,1.0,1.0
2604,8447,M Vijay,JJ Bumrah,0.545454545454545,0.363636363636364,0.0909090909090909,0,0,0,3.0,1.0
2605,8477,M Vijay,NLTC Perera,0.428571428571429,0.214285714285714,0,0,0.357142857142857,0,2.0,1.0
2606,8494,M Vijay,R Sharma,0.272727272727273,0.636363636363636,0.0909090909090909,0,0,0,2.0,1.0
2607,8538,M Vijay,YS Chahal,0.4,0.3,0.1,0,0.2,0,3.0,1.0
2608,8419,M Vijay,DJ Bravo,0.285714285714286,0.571428571428571,0.142857142857143,0,0,0,1.0,1.0
2609,8420,M Vijay,DJ Hussey,0,0.428571428571429,0.142857142857143,0,0.285714285714286,0.142857142857143,4.0,1.0
2610,8459,M Vijay,LR Shukla,0.333333333333333,0.166666666666667,0,0,0.333333333333333,0.166666666666667,4.0,1.0
2611,8395,M Vijay,A Zampa,0.214285714285714,0.571428571428571,0,0,0.0714285714285714,0.142857142857143,4.0,1.0
2612,8455,M Vijay,KP Pietersen,0.142857142857143,0.285714285714286,0.142857142857143,0,0,0.428571428571429,0.0,1.0
2613,8461,M Vijay,M de Lange,0.5,0.1,0,0,0.3,0.1,0.0,1.0
2614,8512,M Vijay,S Sreesanth,0,1,0,0,0,0,2.0,1.0
2615,8433,M Vijay,I Sharma,0.594594594594595,0.135135135135135,0,0.027027027027027,0.135135135135135,0.108108108108108,5.0,1.0
2616,8466,M Vijay,MC Henriques,0,1,0,0,0,0,2.0,1.0
2617,8458,M Vijay,L Balaji,0,1,0,0,0,0,5.0,1.0
2618,8430,M Vijay,Harbhajan Singh,0.431034482758621,0.448275862068966,0.0862068965517241,0.0172413793103448,0.0172413793103448,0,1.0,1.0
2619,8425,M Vijay,DP Nannes,0.5,0.25,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,2.0,1.0
2620,8414,M Vijay,CH Gayle,0.466666666666667,0.466666666666667,0,0,0,0.0666666666666667,2.0,1.0
2621,8531,M Vijay,V Pratap Singh,0.5,0,0,0,0.5,0,4.0,1.0
2622,8482,M Vijay,P Suyal,0.714285714285714,0.285714285714286,0,0,0,0,0.0,1.0
2623,8472,M Vijay,Mohammed Shami,0.25,0.25,0,0,0.5,0,2.0,1.0
2624,8498,M Vijay,RE van der Merwe,0.4,0.3,0.3,0,0,0,4.0,1.0
2625,8510,M Vijay,S Nadeem,0.25,0.416666666666667,0.25,0,0.0833333333333333,0,3.0,1.0
2626,8404,M Vijay,AM Nayar,0.333333333333333,0.333333333333333,0.222222222222222,0,0,0.111111111111111,4.0,1.0
2627,8407,M Vijay,Azhar Mahmood,0.384615384615385,0.384615384615385,0.153846153846154,0,0.0769230769230769,0,2.0,1.0
2628,8431,M Vijay,Harmeet Singh,0.2,0.6,0,0,0,0.2,2.0,1.0
2629,8528,M Vijay,TL Suman,0.6,0.4,0,0,0,0,0.0,1.0
2630,8473,M Vijay,MR Marsh,0.142857142857143,0.571428571428571,0,0,0.142857142857143,0.142857142857143,4.0,1.0
2631,8536,M Vijay,Y Venugopal Rao,0.25,0.25,0.25,0,0.25,0,4.0,1.0
2632,8492,M Vijay,R Rampaul,0.625,0.375,0,0,0,0,4.0,1.0
2633,8539,M Vijay,Yuvraj Singh,0.333333333333333,0.666666666666667,0,0,0,0,2.0,1.0
2634,8410,M Vijay,BA Bhatt,0.166666666666667,0.5,0.166666666666667,0,0,0.166666666666667,4.0,1.0
2635,8413,M Vijay,BW Hilfenhaus,0.333333333333333,0.666666666666667,0,0,0,0,4.0,1.0
2636,8533,M Vijay,VR Aaron,0.553191489361702,0.170212765957447,0.0851063829787234,0,0.148936170212766,0.0425531914893617,2.0,1.0
2637,8485,M Vijay,PP Ojha,0.393939393939394,0.454545454545455,0.0909090909090909,0,0.0303030303030303,0.0303030303030303,5.0,1.0
2638,8418,M Vijay,CRD Fernando,0.5,0.333333333333333,0,0,0,0.166666666666667,4.0,1.0
2639,8470,M Vijay,MM Sharma,0.5,0.25,0.125,0,0.125,0,5.0,1.0
2640,8460,M Vijay,M Ashwin,0.142857142857143,0.714285714285714,0,0,0,0.142857142857143,4.0,1.0
2641,8401,M Vijay,AD Mathews,0.416666666666667,0.416666666666667,0.0833333333333333,0,0.0833333333333333,0,2.0,1.0
2642,8522,M Vijay,SR Watson,0.458333333333333,0.229166666666667,0.104166666666667,0.0416666666666667,0.125,0.0416666666666667,6.0,1.0
2643,8434,M Vijay,IC Pandey,0.52,0.28,0.04,0,0.12,0.04,4.0,1.0
2644,8396,M Vijay,AA Jhunjhunwala,0,0.666666666666667,0,0,0,0,0.0,1.0
