8,7.82880349891,30.5609756098,2,9.9,139.436619718,2,18.2608695652,123.167155425,7,1
8,8.03878116343,30.8723404255,2,9.9,139.436619718,9,19.7368421053,118.296529968,4,1
8,7.82880349891,30.5609756098,6,7.54545454545,105.063291139,2,12.4285714286,129.850746269,2,2
4,16.0,0.0,6,7.54545454545,105.063291139,2,12.4285714286,129.850746269,16,0
8,7.82880349891,30.5609756098,6,7.54545454545,105.063291139,2,12.4285714286,129.850746269,2,1
8,7.41860465116,29.0,7,31.2142857143,138.656795346,2,12.4285714286,129.850746269,2,0
8,7.67532467532,32.8333333333,7,31.2142857143,138.656795346,2,12.4285714286,129.850746269,6,0
8,7.41860465116,29.0,2,12.4285714286,129.850746269,7,31.2142857143,138.656795346,3,0
0,8.15396700707,25.0120481928,2,12.4285714286,129.850746269,7,31.2142857143,138.656795346,8,0
8,7.41860465116,29.0,2,12.4285714286,129.850746269,7,31.2142857143,138.656795346,1,0
0,6.55905511811,24.99,2,12.4285714286,129.850746269,7,31.2142857143,138.656795346,16,0
8,7.67532467532,32.8333333333,7,31.2142857143,138.656795346,2,12.4285714286,129.850746269,8,0
0,6.55905511811,24.99,7,31.2142857143,138.656795346,0,33.5934065934,120.591715976,8,1
8,7.82880349891,30.5609756098,7,31.2142857143,138.656795346,0,33.5934065934,120.591715976,4,0
4,19.0,0.0,7,31.2142857143,138.656795346,0,33.5934065934,120.591715976,19,0
8,7.82880349891,30.5609756098,0,25.1739130435,126.973684211,7,31.2142857143,138.656795346,2,1
0,6.55905511811,24.99,0,25.1739130435,126.973684211,7,31.2142857143,138.656795346,7,0
0,8.15396700707,25.0120481928,2,20.1578947368,126.821192053,0,25.1739130435,126.973684211,9,1
8,7.67532467532,32.8333333333,2,20.1578947368,126.821192053,0,25.1739130435,126.973684211,4,0
8,7.41860465116,29.0,0,25.1739130435,126.973684211,2,20.1578947368,126.821192053,8,1
0,6.55905511811,24.99,0,37.0217391304,131.709203403,2,20.1578947368,126.821192053,5,0
8,7.82880349891,30.5609756098,2,20.1578947368,126.821192053,0,37.0217391304,131.709203403,8,0
0,8.15396700707,25.0120481928,2,20.1578947368,126.821192053,2,21.08,135.475578406,7,1
8,7.82880349891,30.5609756098,2,17.0,124.087591241,2,11.4,120.422535211,4,2
0,8.15396700707,25.0120481928,2,17.0,124.087591241,8,12.8888888889,170.588235294,7,1
5,7.30449251248,36.5833333333,0,28.0918367347,131.220209724,7,28.3928571429,135.204081633,7,0
8,8.70288790994,30.1355932203,7,28.3928571429,135.204081633,0,28.0918367347,131.220209724,12,0
5,7.30449251248,36.5833333333,7,28.3928571429,135.204081633,7,34.1353383459,139.050535988,8,1
8,7.75454545455,30.4642857143,7,28.3928571429,135.204081633,7,34.1353383459,139.050535988,11,0
5,7.30449251248,36.5833333333,7,28.3928571429,135.204081633,0,30.1162790698,127.964426877,2,1
0,7.88541666667,22.9393939394,7,28.3928571429,135.204081633,0,30.1162790698,127.964426877,6,0
5,7.30449251248,36.5833333333,7,28.3928571429,135.204081633,0,30.1162790698,127.964426877,3,0
8,7.42647058824,28.4507042254,7,28.3928571429,135.204081633,0,30.1162790698,127.964426877,11,0
8,7.75454545455,30.4642857143,0,30.1162790698,127.964426877,7,28.3928571429,135.204081633,10,0
0,7.88541666667,22.9393939394,7,28.3928571429,135.204081633,0,30.1162790698,127.964426877,2,1
8,7.42647058824,28.4507042254,6,10.5,96.25,0,30.1162790698,127.964426877,4,0
8,7.75454545455,30.4642857143,6,10.5,96.25,0,30.1162790698,127.964426877,6,0
8,7.42647058824,28.4507042254,0,30.1162790698,127.964426877,6,10.5,96.25,8,0
8,8.70288790994,30.1355932203,0,30.1162790698,127.964426877,6,10.5,96.25,5,0
8,7.42647058824,28.4507042254,7,37.8829787234,136.751152074,0,30.1162790698,127.964426877,6,1
8,7.75454545455,30.4642857143,7,37.8829787234,136.751152074,0,30.1162790698,127.964426877,6,0
0,7.88541666667,22.9393939394,0,30.1162790698,127.964426877,7,37.8829787234,136.751152074,4,0
8,8.70288790994,30.1355932203,0,24.0555555556,122.924059617,7,37.8829787234,136.751152074,5,1
0,7.88541666667,22.9393939394,7,37.8829787234,136.751152074,0,24.0555555556,122.924059617,13,0
8,8.70288790994,30.1355932203,7,37.8829787234,136.751152074,0,24.0555555556,122.924059617,12,0
0,6.73874926943,25.0652173913,9,21.0,113.675213675,0,31.5419847328,124.607961399,3,0
5,6.33333333333,38.0,0,31.5419847328,124.607961399,9,21.0,113.675213675,14,0
0,6.73874926943,25.0652173913,0,31.5419847328,124.607961399,9,21.0,113.675213675,6,0
5,8.20994475138,38.4310344828,9,21.0,113.675213675,0,31.5419847328,124.607961399,6,0
8,8.77374784111,32.7741935484,0,31.5419847328,124.607961399,9,21.0,113.675213675,10,0
5,8.20994475138,38.4310344828,0,31.5419847328,124.607961399,9,21.0,113.675213675,6,0
0,7.42655431565,24.3358208955,0,31.5419847328,124.607961399,9,21.0,113.675213675,9,0
8,7.73684210526,27.0,0,31.5419847328,124.607961399,9,28.5529411765,109.225922592,5,1
0,7.42655431565,24.3358208955,0,31.5419847328,124.607961399,9,28.5529411765,109.225922592,6,0
8,7.73684210526,27.0,9,28.5529411765,109.225922592,0,31.5419847328,124.607961399,8,0
8,8.77374784111,32.7741935484,9,28.5529411765,109.225922592,0,31.5419847328,124.607961399,4,0
0,9.20930232558,22.0,0,31.5419847328,124.607961399,9,28.5529411765,109.225922592,7,0
8,8.77374784111,32.7741935484,9,28.5529411765,109.225922592,0,31.5419847328,124.607961399,8,0
0,9.20930232558,22.0,0,21.35,121.134751773,9,28.5529411765,109.225922592,8,1
0,6.73874926943,25.0652173913,0,21.35,121.134751773,9,28.5529411765,109.225922592,5,0
0,7.42655431565,24.3358208955,9,28.5529411765,109.225922592,0,21.35,121.134751773,13,0
5,8.20994475138,38.4310344828,9,28.5529411765,109.225922592,0,21.35,121.134751773,12,0
8,8.77374784111,32.7741935484,0,21.35,121.134751773,9,28.5529411765,109.225922592,20,0
0,6.73874926943,25.0652173913,9,28.5529411765,109.225922592,7,29.6326530612,145.490981964,14,1
5,8.20994475138,38.4310344828,9,28.5529411765,109.225922592,7,29.6326530612,145.490981964,8,1
8,8.05721096544,26.6842105263,0,26.5,126.357615894,9,21.7009345794,117.213528521,5,0
0,6.53125,23.2222222222,9,21.7009345794,117.213528521,0,26.5,126.357615894,4,0
8,8.05721096544,26.6842105263,9,21.7009345794,117.213528521,0,26.5,126.357615894,13,0
0,6.53125,23.2222222222,0,26.5,126.357615894,9,21.7009345794,117.213528521,4,0
0,6.33697347894,21.3789473684,9,21.7009345794,117.213528521,0,26.5,126.357615894,4,0
0,6.53125,23.2222222222,9,21.7009345794,117.213528521,0,26.5,126.357615894,5,0
5,7.90144727774,35.2769230769,9,21.7009345794,117.213528521,0,26.5,126.357615894,4,0
8,7.42647058824,28.4507042254,9,21.7009345794,117.213528521,0,26.5,126.357615894,10,0
5,7.90144727774,35.2769230769,9,21.7009345794,117.213528521,0,26.5,126.357615894,2,1
8,7.42647058824,28.4507042254,0,26.5,126.357615894,0,25.9538461538,121.192528736,11,0
5,7.90144727774,35.2769230769,0,25.9538461538,121.192528736,9,19.7368421053,118.296529968,2,1
8,7.42647058824,28.4507042254,9,19.7368421053,118.296529968,2,19.1818181818,137.459283388,6,1
8,8.05721096544,26.6842105263,9,19.7368421053,118.296529968,2,19.1818181818,137.459283388,7,0
0,6.33697347894,21.3789473684,9,19.7368421053,118.296529968,2,19.1818181818,137.459283388,14,0
8,8.05721096544,26.6842105263,2,19.1818181818,137.459283388,9,19.7368421053,118.296529968,5,0
0,6.33697347894,21.3789473684,2,19.1818181818,137.459283388,7,18.6666666667,145.077720207,6,1
0,6.53125,23.2222222222,7,18.6666666667,145.077720207,2,19.1818181818,137.459283388,4,1
0,6.33697347894,21.3789473684,9,15.0952380952,115.693430657,2,19.1818181818,137.459283388,7,0
5,7.90144727774,35.2769230769,9,15.0952380952,115.693430657,6,15.5555555556,89.4568690096,4,1
8,7.42647058824,28.4507042254,9,15.0952380952,115.693430657,6,11.724137931,93.6639118457,3,1
8,7.80265095729,33.1125,7,36.9,137.51552795,7,34.1353383459,139.050535988,5,1
8,8.17808219178,29.85,7,34.1353383459,139.050535988,7,36.9,137.51552795,7,0
8,7.80265095729,33.1125,7,34.1353383459,139.050535988,7,36.9,137.51552795,16,0
8,8.17808219178,29.85,7,36.9,137.51552795,7,34.1353383459,139.050535988,6,0
0,8.89855072464,20.4666666667,7,36.9,137.51552795,7,34.1353383459,139.050535988,10,0
3,9.03333333333,45.1666666667,7,36.9,137.51552795,7,34.1353383459,139.050535988,12,0
4,8.45454545455,0.0,7,36.9,137.51552795,7,34.1353383459,139.050535988,5,0
0,8.89855072464,20.4666666667,7,36.9,137.51552795,7,34.1353383459,139.050535988,8,0
4,8.45454545455,0.0,7,36.9,137.51552795,7,34.1353383459,139.050535988,6,0
8,7.6567269312,25.880952381,7,37.8829787234,136.751152074,7,36.9,137.51552795,4,1
4,8.45454545455,0.0,7,37.8829787234,136.751152074,7,36.9,137.51552795,12,0
8,7.6567269312,25.880952381,7,37.8829787234,136.751152074,7,36.9,137.51552795,8,0
8,8.17808219178,29.85,7,36.9,137.51552795,7,37.8829787234,136.751152074,5,0
8,7.6567269312,25.880952381,7,36.9,137.51552795,7,37.8829787234,136.751152074,16,0
3,9.03333333333,45.1666666667,7,37.8829787234,136.751152074,7,36.9,137.51552795,24,0
8,7.80265095729,33.1125,7,36.9,137.51552795,7,37.8829787234,136.751152074,8,0
8,8.17808219178,29.85,7,36.9,137.51552795,7,37.8829787234,136.751152074,18,1
8,7.80265095729,33.1125,7,37.8829787234,136.751152074,7,24.35,141.982507289,9,0
8,8.22811301012,27.7529411765,0,24.1,129.569892473,6,14.5333333333,94.3722943723,5,1
3,8.55072463768,49.1666666667,6,14.5333333333,94.3722943723,0,24.1,129.569892473,6,0
8,8.22811301012,27.7529411765,0,24.1,129.569892473,6,14.5333333333,94.3722943723,12,0
3,8.55072463768,49.1666666667,6,14.5333333333,94.3722943723,0,24.1,129.569892473,4,0
5,8.69594594595,34.7837837838,0,24.1,129.569892473,6,14.5333333333,94.3722943723,19,0
8,6.67716535433,26.9206349206,6,14.5333333333,94.3722943723,0,24.1,129.569892473,5,0
8,8.03878116343,30.8723404255,0,24.1,129.569892473,0,25.6138613861,131.186612576,4,1
8,6.67716535433,26.9206349206,0,25.6138613861,131.186612576,0,24.1,129.569892473,11,0
8,8.03878116343,30.8723404255,0,24.1,129.569892473,0,25.6138613861,131.186612576,16,0
8,8.05721096544,26.6842105263,0,25.6138613861,131.186612576,0,28.6031746032,123.255813953,5,1
8,6.67716535433,26.9206349206,0,25.6138613861,131.186612576,0,28.6031746032,123.255813953,10,0
8,8.05721096544,26.6842105263,0,28.6031746032,123.255813953,0,25.6138613861,131.186612576,15,0
8,6.67716535433,26.9206349206,0,28.6031746032,123.255813953,0,25.6138613861,131.186612576,10,0
8,8.22811301012,27.7529411765,0,25.6138613861,131.186612576,0,28.6031746032,123.255813953,18,0
3,7.44310575636,44.48,0,25.6138613861,131.186612576,0,28.6031746032,123.255813953,4,0
8,8.05721096544,26.6842105263,0,25.6138613861,131.186612576,0,28.6031746032,123.255813953,9,0
3,7.44310575636,44.48,0,28.6031746032,123.255813953,0,25.6138613861,131.186612576,4,0
8,8.05721096544,26.6842105263,0,25.6138613861,131.186612576,0,28.6031746032,123.255813953,11,0
8,8.22811301012,27.7529411765,7,31.2142857143,138.656795346,0,28.2337662338,115.515409139,5,0
0,7.21875,18.7297297297,7,31.2142857143,138.656795346,0,28.2337662338,115.515409139,6,0
8,8.22811301012,27.7529411765,7,31.2142857143,138.656795346,0,28.2337662338,115.515409139,1,0
0,7.21875,18.7297297297,0,28.2337662338,115.515409139,7,31.2142857143,138.656795346,5,0
8,8.22811301012,27.7529411765,7,31.2142857143,138.656795346,0,28.2337662338,115.515409139,14,0
0,6.55905511811,24.99,0,28.2337662338,115.515409139,7,31.2142857143,138.656795346,11,0
8,8.03878116343,30.8723404255,0,28.2337662338,115.515409139,7,31.2142857143,138.656795346,5,0
5,7.68965517241,37.1666666667,0,28.2337662338,115.515409139,7,31.2142857143,138.656795346,12,0
8,8.03878116343,30.8723404255,0,28.2337662338,115.515409139,7,31.2142857143,138.656795346,8,0
0,6.55905511811,24.99,7,31.2142857143,138.656795346,0,28.2337662338,115.515409139,14,0
8,8.03878116343,30.8723404255,9,19.0952380952,112.640449438,0,28.2337662338,115.515409139,2,1
5,7.68965517241,37.1666666667,9,19.0952380952,112.640449438,0,28.2337662338,115.515409139,4,0
0,6.55905511811,24.99,0,28.2337662338,115.515409139,9,20.45,113.927576602,3,1
5,7.68965517241,37.1666666667,0,28.2337662338,115.515409139,9,20.45,113.927576602,11,0
8,8.03878116343,30.8723404255,0,25.425,123.722627737,0,28.2337662338,115.515409139,7,1
5,7.68965517241,37.1666666667,0,25.425,123.722627737,0,33.5934065934,120.591715976,5,1
0,6.55905511811,24.99,0,33.5934065934,120.591715976,0,25.425,123.722627737,7,0
0,7.21875,18.7297297297,0,33.5934065934,120.591715976,0,25.425,123.722627737,9,0
8,8.22811301012,27.7529411765,2,20.1578947368,126.821192053,2,17.0,124.087591241,4,2
0,7.21875,18.7297297297,2,20.1578947368,126.821192053,2,17.0,124.087591241,7,0
5,8.58695652174,39.5,0,26.4315789474,123.390663391,0,38.7647058824,122.642679901,5,0
8,6.93240901213,32.0,7,34.1353383459,139.050535988,0,38.7647058824,122.642679901,3,1
8,7.85968315551,28.2674418605,0,38.7647058824,122.642679901,7,34.1353383459,139.050535988,8,0
8,6.93240901213,32.0,7,34.1353383459,139.050535988,0,38.7647058824,122.642679901,10,0
8,7.60991207034,29.2923076923,7,34.1353383459,139.050535988,0,38.7647058824,122.642679901,11,0
8,6.93240901213,32.0,7,34.1353383459,139.050535988,0,38.7647058824,122.642679901,4,0
8,7.60991207034,29.2923076923,7,34.1353383459,139.050535988,0,38.7647058824,122.642679901,9,0
0,7.27135678392,25.3859649123,7,34.1353383459,139.050535988,0,38.7647058824,122.642679901,4,0
8,7.85968315551,28.2674418605,7,34.1353383459,139.050535988,0,38.7647058824,122.642679901,10,0
0,7.27135678392,25.3859649123,0,38.7647058824,122.642679901,7,34.1353383459,139.050535988,6,0
5,8.58695652174,39.5,7,34.1353383459,139.050535988,0,38.7647058824,122.642679901,19,0
8,6.93240901213,32.0,0,38.7647058824,122.642679901,7,34.1353383459,139.050535988,5,0
8,7.56666666667,32.4285714286,7,34.1353383459,139.050535988,0,38.7647058824,122.642679901,12,0
8,7.85968315551,28.2674418605,0,38.7647058824,122.642679901,7,34.1353383459,139.050535988,5,0
0,7.27135678392,25.3859649123,7,34.1353383459,139.050535988,0,38.7647058824,122.642679901,4,0
8,7.60991207034,29.2923076923,0,38.7647058824,122.642679901,7,34.1353383459,139.050535988,7,0
3,7.91208791209,48.0,0,38.7647058824,122.642679901,7,34.1353383459,139.050535988,12,0
8,7.85968315551,28.2674418605,0,38.7647058824,122.642679901,7,34.1353383459,139.050535988,4,0
8,7.60991207034,29.2923076923,0,38.7647058824,122.642679901,7,24.35,141.982507289,7,1
8,7.9227380549,25.9777777778,7,27.4285714286,144.360902256,6,6.8,100.0,5,0
3,9.0,49.5,6,6.8,100.0,7,27.4285714286,144.360902256,8,0
8,7.9227380549,25.9777777778,0,33.5934065934,120.591715976,7,27.4285714286,144.360902256,0,1
3,8.76,54.75,7,27.4285714286,144.360902256,0,29.515625,131.637630662,3,1
3,9.0,49.5,7,27.4285714286,144.360902256,0,29.515625,131.637630662,3,0
0,7.5,25.0,2,18.375,132.432432432,7,27.4285714286,144.360902256,4,1
3,9.0,49.5,7,27.4285714286,144.360902256,2,18.375,132.432432432,8,0
8,7.39144215531,26.202247191,7,27.4285714286,144.360902256,2,18.375,132.432432432,7,0
3,8.76,54.75,2,18.375,132.432432432,7,27.4285714286,144.360902256,5,0
8,7.39144215531,26.202247191,2,18.375,132.432432432,7,27.4285714286,144.360902256,7,0
0,7.5,25.0,9,17.6842105263,116.464471404,2,18.375,132.432432432,2,1
8,7.9227380549,25.9777777778,2,18.375,132.432432432,9,17.6842105263,116.464471404,3,0
3,10.875,43.5,9,17.6842105263,116.464471404,2,18.375,132.432432432,8,0
3,8.76,54.75,9,17.6842105263,116.464471404,0,22.9454545455,126.326326326,15,1
3,10.875,43.5,9,17.6842105263,116.464471404,0,22.9454545455,126.326326326,15,0
0,7.5,25.0,9,17.6842105263,116.464471404,0,22.9454545455,126.326326326,14,0
3,9.0,49.5,9,12.0,109.090909091,0,22.9454545455,126.326326326,9,1
0,7.5,25.0,9,12.0,109.090909091,0,22.9454545455,126.326326326,11,0
3,8.76,54.75,9,12.0,109.090909091,0,22.9454545455,126.326326326,11,0
8,7.9227380549,25.9777777778,0,22.9454545455,126.326326326,9,12.0,109.090909091,5,1
0,7.85579345088,23.5377358491,9,15.6666666667,105.617977528,7,27.2236842105,138.394648829,10,0
8,6.54347826087,27.3636363636,9,15.6666666667,105.617977528,7,27.2236842105,138.394648829,10,0
0,7.85579345088,23.5377358491,9,15.6666666667,105.617977528,7,27.2236842105,138.394648829,9,0
0,7.99744897959,24.75,7,27.2236842105,138.394648829,9,15.6666666667,105.617977528,8,0
8,7.95918367347,30.0,7,27.2236842105,138.394648829,9,15.6666666667,105.617977528,10,0
8,10.0,30.0,9,15.6666666667,105.617977528,7,27.2236842105,138.394648829,11,0
8,6.54347826087,27.3636363636,7,27.2236842105,138.394648829,9,15.6666666667,105.617977528,23,0
0,8.21652251715,22.5819672131,7,27.2236842105,138.394648829,9,15.6666666667,105.617977528,13,0
8,7.95918367347,30.0,7,27.2236842105,138.394648829,9,15.6666666667,105.617977528,7,0
5,8.45144356955,35.7777777778,7,27.2236842105,138.394648829,9,15.6666666667,105.617977528,21,0
0,8.21652251715,22.5819672131,9,15.6666666667,105.617977528,7,27.2236842105,138.394648829,16,0
8,10.0,30.0,9,15.6666666667,105.617977528,7,27.2236842105,138.394648829,8,0
3,7.89682539683,49.75,9,18.6666666667,111.553784861,9,16.25,107.438016529,2,0
8,7.9227380549,25.9777777778,9,18.6666666667,111.553784861,9,16.25,107.438016529,11,1
3,7.89682539683,49.75,9,16.25,107.438016529,0,37.4406779661,129.826623567,9,0
8,7.9227380549,25.9777777778,0,37.4406779661,129.826623567,9,16.25,107.438016529,9,0
5,7.66666666667,34.5,9,16.25,107.438016529,0,37.4406779661,129.826623567,6,0
0,7.5,25.0,0,37.4406779661,129.826623567,9,16.25,107.438016529,7,0
5,7.66666666667,34.5,9,16.25,107.438016529,0,37.4406779661,129.826623567,5,0
8,7.39144215531,26.202247191,0,37.4406779661,129.826623567,9,16.25,107.438016529,6,0
3,8.76,54.75,9,16.25,107.438016529,0,37.4406779661,129.826623567,14,0
0,7.5,25.0,0,37.4406779661,129.826623567,9,16.25,107.438016529,8,0
8,7.39144215531,26.202247191,9,16.25,107.438016529,0,37.4406779661,129.826623567,5,1
3,7.89682539683,49.75,0,37.4406779661,129.826623567,9,28.5529411765,109.225922592,7,0
8,7.39144215531,26.202247191,7,16.7142857143,144.444444444,0,37.4406779661,129.826623567,10,1
8,7.9227380549,25.9777777778,7,16.7142857143,144.444444444,0,28.2337662338,115.515409139,7,1
0,7.5,25.0,0,28.1428571429,127.508090615,0,28.2337662338,115.515409139,4,1
8,7.39144215531,26.202247191,0,28.2337662338,115.515409139,0,28.1428571429,127.508090615,7,0
5,7.66666666667,34.5,0,28.1428571429,127.508090615,0,28.2337662338,115.515409139,4,0
0,7.5,25.0,0,28.2337662338,115.515409139,0,28.1428571429,127.508090615,4,0
8,7.9227380549,25.9777777778,9,8.94736842105,108.280254777,0,28.2337662338,115.515409139,13,1
5,7.66666666667,34.5,0,28.2337662338,115.515409139,3,8.35714285714,82.9787234043,13,2
0,6.73874926943,25.0652173913,7,27.2236842105,138.394648829,9,15.6666666667,105.617977528,5,0
8,7.60109289617,27.2745098039,7,27.2236842105,138.394648829,9,15.6666666667,105.617977528,4,0
0,6.73874926943,25.0652173913,9,15.6666666667,105.617977528,7,27.2236842105,138.394648829,6,0
8,7.60109289617,27.2745098039,9,15.6666666667,105.617977528,9,27.6875,109.789343247,9,1
0,6.73874926943,25.0652173913,9,27.6875,109.789343247,9,15.6666666667,105.617977528,5,0
5,7.7478551001,36.1222222222,9,15.6666666667,105.617977528,0,32.6124031008,130.896079652,2,1
0,6.59190031153,23.5111111111,0,32.6124031008,130.896079652,9,15.6666666667,105.617977528,10,0
5,7.7478551001,36.1222222222,0,32.6124031008,130.896079652,9,15.6666666667,105.617977528,11,0
5,7.90144727774,35.2769230769,0,32.6124031008,130.896079652,9,15.6666666667,105.617977528,2,0
0,6.59190031153,23.5111111111,0,32.6124031008,130.896079652,9,15.6666666667,105.617977528,5,0
5,7.90144727774,35.2769230769,9,15.6666666667,105.617977528,0,32.6124031008,130.896079652,12,0
0,6.59190031153,23.5111111111,9,15.6666666667,105.617977528,0,32.6124031008,130.896079652,15,0
5,7.7478551001,36.1222222222,0,32.6124031008,130.896079652,9,15.6666666667,105.617977528,7,0
5,7.90144727774,35.2769230769,9,15.6666666667,105.617977528,0,32.6124031008,130.896079652,8,0
8,7.60109289617,27.2745098039,9,15.6666666667,105.617977528,0,32.6124031008,130.896079652,7,0
0,6.73874926943,25.0652173913,9,15.6666666667,105.617977528,0,32.6124031008,130.896079652,3,0
5,7.90144727774,35.2769230769,8,10.125,176.086956522,9,15.6666666667,105.617977528,13,1
5,7.7478551001,36.1222222222,9,15.6666666667,105.617977528,6,18.7142857143,98.4962406015,3,2
8,7.60109289617,27.2745098039,6,7.0,84.4827586207,2,9.8,125.641025641,4,1
0,6.59190031153,23.5111111111,2,9.8,125.641025641,6,7.0,84.4827586207,16,0
5,7.40563530037,33.9756097561,7,27.5555555556,155.441595442,7,40.5454545455,142.138810198,11,0
5,11.6091954023,40.4,7,40.5454545455,142.138810198,7,27.5555555556,155.441595442,4,0
4,8.44444444444,0.0,7,27.5555555556,155.441595442,7,40.5454545455,142.138810198,8,0
5,11.6091954023,40.4,0,31.5419847328,124.607961399,0,40.6,130.128205128,7,2
8,8.19462227913,27.8260869565,0,40.6,130.128205128,0,31.5419847328,124.607961399,12,0
5,11.6091954023,40.4,2,23.5,134.894259819,0,31.5419847328,124.607961399,7,1
0,7.27135678392,25.3859649123,2,23.5,134.894259819,0,31.5419847328,124.607961399,6,0
8,7.60991207034,29.2923076923,0,31.5419847328,124.607961399,2,23.5,134.894259819,7,0
0,7.27135678392,25.3859649123,0,24.811965812,125.943600868,0,31.5419847328,124.607961399,4,1
8,7.60991207034,29.2923076923,0,31.5419847328,124.607961399,0,24.811965812,125.943600868,8,0
0,7.27135678392,25.3859649123,0,24.811965812,125.943600868,0,31.5419847328,124.607961399,7,0
5,7.40563530037,33.9756097561,0,31.5419847328,124.607961399,0,24.811965812,125.943600868,5,0
0,7.27135678392,25.3859649123,0,31.5419847328,124.607961399,0,24.811965812,125.943600868,9,0
8,8.19462227913,27.8260869565,0,24.811965812,125.943600868,0,31.5419847328,124.607961399,9,0
5,7.40563530037,33.9756097561,0,24.811965812,125.943600868,0,31.5419847328,124.607961399,9,0
8,7.60991207034,29.2923076923,0,24.811965812,125.943600868,0,31.5419847328,124.607961399,11,0
5,11.6091954023,40.4,0,24.811965812,125.943600868,0,24.6,123.0,17,1
8,8.19462227913,27.8260869565,0,24.811965812,125.943600868,0,24.6,123.0,14,0
8,7.60991207034,29.2923076923,0,24.6,123.0,0,24.811965812,125.943600868,9,0
8,8.19462227913,27.8260869565,0,24.811965812,125.943600868,0,24.6,123.0,11,1
0,7.42857142857,19.2592592593,9,16.6923076923,103.333333333,9,20.9864864865,118.640183346,1,2
0,8.41935483871,23.7272727273,9,20.9864864865,118.640183346,9,16.6923076923,103.333333333,9,0
0,7.42857142857,19.2592592593,9,20.9864864865,118.640183346,9,16.6923076923,103.333333333,10,0
0,7.42655431565,24.3358208955,9,16.6923076923,103.333333333,0,45.25,126.573426573,10,1
0,7.42857142857,19.2592592593,0,45.25,126.573426573,7,29.6326530612,145.490981964,2,1
8,8.41205717837,29.7472527473,0,45.25,126.573426573,7,29.6326530612,145.490981964,6,0
3,9.73913043478,44.8,7,29.6326530612,145.490981964,0,45.25,126.573426573,15,0
8,8.41205717837,29.7472527473,7,29.6326530612,145.490981964,0,45.25,126.573426573,11,0
0,7.42655431565,24.3358208955,6,11.5454545455,92.0289855072,0,45.25,126.573426573,2,1
3,9.73913043478,44.8,6,11.5454545455,92.0289855072,0,45.25,126.573426573,2,0
0,7.42655431565,24.3358208955,6,11.5454545455,92.0289855072,2,12.3333333333,137.037037037,3,2
